"Group","Run ID","metric","step","timestamp","value"
"BaselineGATv2","","drift_window_macro_f1","11","1780952273708","0.8768503005361126"
"BaselineGATv2","","drift_window_macro_f1","13","1780952274823","0.8778258664202138"
"BaselineGATv2","","drift_window_macro_f1","15","1780952276013","0.8787911136876027"
"BaselineGATv2","","drift_window_macro_f1","17","1780952277155","0.9042161188466027"
"BaselineGATv2","","drift_window_macro_f1","18","1780952277710","0.9040596434741575"
"BaselineGATv2","","drift_window_macro_f1","20","1780952278823","0.9038113096499811"
"BaselineGATv2","","drift_window_macro_f1","22","1780952279901","0.8802890184963893"
"BaselineGATv2","","drift_window_macro_f1","23","1780952280400","0.8810724106342478"
"BaselineGATv2","","drift_window_macro_f1","25","1780952281409","0.8745982378566431"
"BaselineGATv2","","drift_window_macro_f1","27","1780952282584","0.8733113714083416"
"BaselineGATv2","","drift_window_macro_f1","29","1780952283621","0.8720171689294227"
"BaselineGATv2","","drift_window_macro_f1","30","1780952284154","0.8721035156676585"
"BaselineGATv2","","drift_window_macro_f1","32","1780952285232","0.8688735401009486"
"BaselineGATv2","","drift_window_macro_f1","34","1780952286153","0.8648475786882974"
"BaselineGATv2","","drift_window_macro_f1","35","1780952286605","0.865118271863183"
"BaselineGATv2","","drift_window_macro_f1","37","1780952287858","0.8637744378834424"
"BaselineGATv2","","drift_window_macro_f1","39","1780952288990","0.8633766963489465"
"BaselineGATv2","","drift_window_macro_f1","40","1780952289519","0.8614734859216655"
"BaselineGATv2","","drift_window_macro_f1","42","1780952290363","0.88986381641765"
"BaselineGATv2","","drift_window_macro_f1","44","1780952291447","0.8666234287287871"
"BaselineGATv2","","drift_window_macro_f1","46","1780952292544","0.8693443426162624"
"BaselineGATv2","","drift_window_macro_f1","47","1780952293131","0.8695651773493693"
"BaselineGATv2","","drift_window_macro_f1","49","1780952294023","0.870286940065365"
"BaselineGATv2","","drift_window_macro_f1","51","1780952294959","0.8659090862242997"
"BaselineGATv2","","drift_window_macro_f1","52","1780952295422","0.8660680331676378"
"BaselineGATv2","","drift_window_macro_f1","54","1780952296433","0.8683111459921362"
"BaselineGATv2","","drift_window_macro_f1","56","1780952297412","0.8687519000509708"
"BaselineGATv2","","drift_window_macro_f1","58","1780952298327","0.8671294394320892"
"BaselineGATv2","","drift_window_macro_f1","59","1780952298794","0.8661395582917473"
"BaselineGATv2","","drift_window_macro_f1","61","1780952299684","0.8931658519641322"
"BaselineGATv2","","drift_window_macro_f1","63","1780952300648","0.8911897057866784"
"BaselineGATv2","","drift_window_macro_f1","64","1780952301150","0.8865924370015673"
"BaselineGATv2","","drift_window_macro_f1","66","1780952301991","0.8841439977852052"
"BaselineGATv2","","drift_window_macro_f1","68","1780952302813","0.8862424088032128"
"BaselineGATv2","","drift_window_macro_f1","69","1780952303214","0.8880309079213473"
"BaselineGATv2","","drift_window_macro_f1","71","1780952304000","0.8842383329052448"
"BaselineGATv2","","drift_window_macro_f1","73","1780952304905","0.8867322122652898"
"BaselineGATv2","","drift_window_macro_f1","75","1780952305898","0.8929703595749474"
"BaselineGATv2","","drift_window_macro_f1","76","1780952306385","0.8915641577415455"
"BaselineGATv2","","drift_window_macro_f1","78","1780952307255","0.8854424480469986"
"BaselineGATv2","","drift_window_macro_f1","80","1780952308079","0.8790764553385918"
"BaselineGATv2","","drift_window_macro_f1","81","1780952308565","0.880634216646847"
"BaselineGATv2","","drift_window_macro_f1","83","1780952309557","0.8822353730398322"
"BaselineGATv2","","drift_window_macro_f1","85","1780952310632","0.8747445786898824"
"BaselineGATv2","","drift_window_macro_f1","87","1780952311507","0.8738281732588398"
"BaselineGATv2","","drift_window_macro_f1","88","1780952311945","0.8751848874954364"
"BaselineGATv2","","drift_window_macro_f1","90","1780952312883","0.8714012281157231"
"BaselineGATv2","","drift_window_macro_f1","92","1780952313884","0.8694303947416492"
"BaselineGATv2","","drift_window_macro_f1","93","1780952314343","0.8727508545959697"
"BaselineGATv2","","drift_window_macro_f1","95","1780952315234","0.877576993545631"
"BaselineGATv2","","drift_window_macro_f1","97","1780952316162","0.8774351757271823"
"BaselineGATv2","","drift_window_macro_f1","98","1780952316678","0.8795666164497608"
"BaselineGATv2","","drift_window_macro_f1","100","1780952317634","0.8813357308817364"
"BaselineGATv2","","drift_window_macro_f1","102","1780952318554","0.8819563744154058"
"BaselineGATv2","","drift_window_macro_f1","104","1780952319581","0.8808770208271322"
"BaselineGATv2","","drift_window_macro_f1","105","1780952320076","0.8805028939433448"
"BaselineGATv2","","drift_window_macro_f1","107","1780952321130","0.9206260791679535"
"BaselineGATv2","","drift_window_macro_f1","109","1780952321973","0.9286700159698287"
"BaselineGATv2","","drift_window_macro_f1","110","1780952322367","0.9347946185099113"
"BaselineGATv2","","drift_window_macro_f1","112","1780952323131","0.9440273982599134"
"BaselineGATv2","","drift_window_macro_f1","114","1780952323903","0.9433911897298979"
"BaselineGATv2","","drift_window_macro_f1","116","1780952326232","0.9996851076123068"
"BaselineGATv2","","drift_window_macro_f1","117","1780952327422","0.9996851076123068"
"BaselineGATv2","","drift_window_macro_f1","119","1780952328595","0.9998288013695891"
"BaselineGATv2","","drift_window_macro_f1","121","1780952329389","0.9990924993373973"
"BaselineGATv2","","drift_window_macro_f1","122","1780952329784","0.9984090831010747"
"BaselineGATv2","","drift_window_macro_f1","124","1780952330627","0.9984501801683182"
"BaselineGATv2","","drift_window_macro_f1","126","1780952331545","0.9979932192209591"
"BaselineGATv2","","drift_window_macro_f1","127","1780952331990","0.9978786610951762"
"BaselineGATv2","","drift_window_macro_f1","129","1780952333016","0.9980720616961687"
"BaselineGATv2","","drift_window_macro_f1","131","1780952333839","0.9986683858759507"
"BaselineGATv2","","drift_window_macro_f1","133","1780952334620","0.9996753246753247"
"BaselineGATv2","","drift_window_macro_f1","134","1780952335016","0.9996629560915276"
"BaselineGATv2","","drift_window_macro_f1","136","1780952335930","1"
"BaselineGATv2","","drift_window_macro_f1","138","1780952337220","1"
"BaselineGATv2","","drift_window_macro_f1","139","1780952338035","1"
"BaselineGATv2","","drift_window_macro_f1","141","1780952339169","1"
"BaselineGATv2","","drift_window_macro_f1","143","1780952340086","1"
"BaselineGATv2","","drift_window_macro_f1","145","1780952340939","1"
"BaselineGATv2","","drift_window_macro_f1","146","1780952341331","1"
"BaselineGATv2","","drift_window_macro_f1","148","1780952342175","0.9998294015727043"
"BaselineGATv2","","drift_window_macro_f1","150","1780952343124","0.999793809273578"
"BaselineGATv2","","drift_window_macro_f1","151","1780952343570","0.9998044505937969"
"BaselineGATv2","","drift_window_macro_f1","153","1780952344451","0.9998287037938216"
"BaselineGATv2","","drift_window_macro_f1","155","1780952345276","0.9998121429700376"
"BaselineGATv2","","drift_window_macro_f1","156","1780952345718","0.9998275966244385"
"BaselineGATv2","","drift_window_macro_f1","158","1780952346652","1"
"BaselineGATv2","","drift_window_macro_f1","160","1780952347564","1"
"BaselineGATv2","","drift_window_macro_f1","162","1780952348505","1"
"BaselineGATv2","","drift_window_macro_f1","163","1780952348951","1"
"BaselineGATv2","","drift_window_macro_f1","165","1780952349857","1"
"BaselineGATv2","","drift_window_macro_f1","167","1780952350712","1"
"BaselineGATv2","","drift_window_macro_f1","168","1780952351157","0.9995888754407481"
"BaselineGATv2","","drift_window_macro_f1","170","1780952352127","0.9995729250744094"
"BaselineGATv2","","drift_window_macro_f1","172","1780952352949","0.9995729250744094"
"BaselineGATv2","","drift_window_macro_f1","174","1780952353780","0.9996125717022913"
"BaselineGATv2","","drift_window_macro_f1","175","1780952354206","0.9996220593394227"
"BaselineGATv2","","drift_window_macro_f1","177","1780952355030","0.9995793294441636"
"BaselineGATv2","","drift_window_macro_f1","179","1780952355811","0.9999264677158803"
"BaselineGATv2","","drift_window_macro_f1","180","1780952356196","0.999856506636568"
"BaselineGATv2","","drift_window_macro_f1","182","1780952357075","0.9998606064469518"
"BaselineGATv2","","drift_window_macro_f1","184","1780952357975","0.9998715728715728"
"BaselineGATv2","","drift_window_macro_f1","185","1780952358449","0.9998743961352657"
"BaselineGATv2","","drift_window_macro_f1","187","1780952359344","0.9998757617190798"
"BaselineGATv2","","drift_window_macro_f1","189","1780952360244","0.9999372037556984"
"BaselineGATv2","","drift_window_macro_f1","191","1780952361159","1"
"BaselineGATv2","","drift_window_macro_f1","192","1780952361607","1"
"BaselineGATv2","","drift_window_macro_f1","194","1780952362537","1"
"BaselineGATv2","","drift_window_macro_f1","196","1780952363402","1"
"BaselineGATv2","","drift_window_macro_f1","197","1780952363833","1"
"BaselineGATv2","","drift_window_macro_f1","199","1780952364711","1"
"BaselineGATv2","","drift_window_macro_f1","201","1780952365579","1"
"BaselineGATv2","","drift_window_macro_f1","203","1780952366419","1"
"BaselineGATv2","","drift_window_macro_f1","204","1780952366923","1"
"BaselineGATv2","","drift_window_macro_f1","206","1780952367890","1"
"BaselineGATv2","","drift_window_macro_f1","208","1780952368699","0.8491400042146553"
"BaselineGATv2","","drift_window_macro_f1","209","1780952369122","0.8071382316420156"
"BaselineGATv2","","drift_window_macro_f1","211","1780952370009","0.7623658732407879"
"BaselineGATv2","","drift_window_macro_f1","213","1780952370922","0.7238097845304053"
"BaselineGATv2","","drift_window_macro_f1","214","1780952371392","0.6983866277278523"
"BaselineGATv2","","drift_window_macro_f1","216","1780952372357","0.6436099641903841"
"BaselineGATv2","","drift_window_macro_f1","218","1780952373252","0.5944245101935671"
"BaselineGATv2","","drift_window_macro_f1","220","1780952374139","0.593353579793124"
"BaselineGATv2","","drift_window_macro_f1","221","1780952374609","0.5935464589590755"
"BaselineGATv2","","drift_window_macro_f1","223","1780952376244","0.5895995743253475"
"BaselineGATv2","","drift_window_macro_f1","225","1780952379530","0.5893681479771962"
"BaselineGATv2","","drift_window_macro_f1","226","1780952380949","0.5890503197753394"
"BaselineGATv2","","drift_window_macro_f1","228","1780952382121","0.602265917029033"
"BaselineGATv2","","drift_window_macro_f1","230","1780952383242","0.593008513024861"
"BaselineGATv2","","drift_window_macro_f1","232","1780952384217","0.5949311023403311"
"BaselineGATv2","","drift_window_macro_f1","233","1780952384651","0.5987122185092255"
"BaselineGATv2","","drift_window_macro_f1","235","1780952385844","0.5942541663323254"
"BaselineGATv2","","drift_window_macro_f1","237","1780952387418","0.5912148587202006"
"BaselineGATv2","","drift_window_macro_f1","238","1780952387997","0.5926719013451993"
"BaselineGATv2","","drift_window_macro_f1","240","1780952389216","0.5974471273779678"
"BaselineGATv2","","drift_window_macro_f1","242","1780952390311","0.5953544300168543"
"BaselineGATv2","","drift_window_macro_f1","243","1780952390814","0.592733852020553"
"BaselineGATv2","","drift_window_macro_f1","245","1780952392569","0.5944503602534403"
"BaselineGATv2","","drift_window_macro_f1","247","1780952393598","0.591806221259976"
"BaselineGATv2","","drift_window_macro_f1","249","1780952394664","0.5849199131257043"
"BaselineGATv2","","drift_window_macro_f1","250","1780952395167","0.5951038769731276"
"BaselineGATv2","","drift_window_macro_f1","252","1780952396144","0.5967670523515446"
"BaselineGATv2","","drift_window_macro_f1","254","1780952397177","0.5935128033844028"
"BaselineGATv2","","drift_window_macro_f1","255","1780952397678","0.5930121435364468"
"BaselineGATv2","","drift_window_macro_f1","257","1780952399389","0.5957897806277158"
"BaselineGATv2","","drift_window_macro_f1","259","1780952401013","0.588278440811464"
"BaselineGATv2","","drift_window_macro_f1","261","1780952402218","0.584200424399361"
"BaselineGATv2","","drift_window_macro_f1","262","1780952402725","0.5832581041011133"
"BaselineGATv2","","drift_window_macro_f1","264","1780952403858","0.5847049869336767"
"BaselineGATv2","","drift_window_macro_f1","266","1780952405517","0.5875531849060254"
"BaselineGATv2","","drift_window_macro_f1","267","1780952406073","0.5852791937784625"
"BaselineGATv2","","drift_window_macro_f1","269","1780952406984","0.5872022150149168"
"BaselineGATv2","","drift_window_macro_f1","271","1780952408098","0.5892445048527717"
"BaselineGATv2","","drift_window_macro_f1","273","1780952409112","0.5908610723613419"
"BaselineGATv2","","drift_window_macro_f1","274","1780952409544","0.5893573550812072"
"BaselineGATv2","","drift_window_macro_f1","276","1780952410468","0.59127508485981"
"BaselineGATv2","","drift_window_macro_f1","278","1780952411493","0.5899724482897956"
"BaselineGATv2","","drift_window_macro_f1","279","1780952411967","0.590504210252644"
"BaselineGATv2","","drift_window_macro_f1","281","1780952413606","0.5888901515252212"
"BaselineGATv2","","drift_window_macro_f1","283","1780952414701","0.5857406750607483"
"BaselineGATv2","","drift_window_macro_f1","284","1780952415229","0.5869257923581624"
"BaselineGATv2","","drift_window_macro_f1","286","1780952416655","0.5866355447544764"
"BaselineGATv2","","drift_window_macro_f1","288","1780952417701","0.5841009429303192"
"BaselineGATv2","","drift_window_macro_f1","290","1780952418481","0.5869892795471119"
"BaselineGATv2","","drift_window_macro_f1","291","1780952418859","0.5859504387253229"
"BaselineGATv2","","drift_window_macro_f1","293","1780952419845","0.5888469104351748"
"BaselineGATv2","","drift_window_macro_f1","295","1780952420788","0.5933865047100261"
"BaselineGATv2","","drift_window_macro_f1","296","1780952421239","0.5877215524138144"
"BaselineGATv2","","drift_window_macro_f1","298","1780952422130","0.5902051100625831"
"BaselineGATv2","","drift_window_macro_f1","300","1780952422942","0.5914840856802488"
"BaselineGATv2","","drift_window_macro_f1","302","1780952423893","0.5942236756463075"
"BaselineGATv2","","drift_window_macro_f1","303","1780952424361","0.5821520540031019"
"BaselineGATv2","","drift_window_macro_f1","305","1780952425230","0.5925268515288563"
"BaselineGATv2","","drift_window_macro_f1","307","1780952426043","0.5947931687688395"
"BaselineGATv2","","drift_window_macro_f1","308","1780952426508","0.5945389226573778"
"BaselineGATv2","","drift_window_macro_f1","310","1780952427484","0.5955879824336016"
"BaselineGATv2","","drift_window_macro_f1","312","1780952428388","0.5917861338149876"
"BaselineGATv2","","drift_window_macro_f1","313","1780952428820","0.5923473550402967"
"BaselineGATv2","","drift_window_macro_f1","315","1780952429602","0.5918251392073952"
"BaselineGATv2","","drift_window_macro_f1","317","1780952430421","0.5862524138406069"
"BaselineGATv2","","drift_window_macro_f1","319","1780952431410","0.588177784355717"
"BaselineGATv2","","drift_window_macro_f1","320","1780952431903","0.5858452209420872"
"BaselineGATv2","","drift_window_macro_f1","322","1780952432949","0.5847167235456951"
"BaselineGATv2","","drift_window_macro_f1","324","1780952433939","0.5839828149983803"
"BaselineGATv2","","drift_window_macro_f1","325","1780952434443","0.5841775976748617"
"BaselineGATv2","","drift_window_macro_f1","327","1780952435437","0.5862464077201299"
"BaselineGATv2","","drift_window_macro_f1","329","1780952436255","0.5386864108972877"
"BaselineGATv2","","drift_window_macro_f1","331","1780952437093","0.44586160543090186"
"BaselineGATv2","","drift_window_macro_f1","332","1780952437486","0.43809598519335047"
"BaselineGATv2","","drift_window_macro_f1","334","1780952438230","0.4108815895173802"
"BaselineGATv2","","drift_window_macro_f1","336","1780952439156","0.39153040827901575"
"BaselineGATv2","","drift_window_macro_f1","337","1780952439530","0.37916069853756473"
"BaselineGATv2","","drift_window_macro_f1","339","1780952440232","0.350914237102437"
"BaselineGATv2","","drift_window_macro_f1","341","1780952440899","0.34141973003752235"
"BaselineGATv2","","drift_window_macro_f1","342","1780952441242","0.3410505224963949"
"BaselineGATv2","","drift_window_macro_f1","344","1780952442190","0.3463419477212141"
"BaselineGATv2","","drift_window_macro_f1","346","1780952442985","0.34382993407919266"
"BaselineGATv2","","drift_window_macro_f1","348","1780952443781","0.3374378105867401"
"BaselineGATv2","","drift_window_macro_f1","349","1780952444165","0.33703996424719973"
"BaselineGATv2","","drift_window_macro_f1","351","1780952444919","0.33266729239860926"
"BaselineGATv2","","drift_window_macro_f1","353","1780952445624","0.33108291145705315"
"BaselineGATv2","","drift_window_macro_f1","354","1780952446109","0.33587105905506415"
"BaselineGATv2","","drift_window_macro_f1","356","1780952446958","0.33543032802954276"
"BaselineGATv2","","drift_window_macro_f1","358","1780952447688","0.3336437123072171"
"BaselineGATv2","","drift_window_macro_f1","360","1780952448578","0.3381331877867043"
"BaselineGATv2","","drift_window_macro_f1","361","1780952449000","0.3400439613946083"
"BaselineGATv2","","drift_window_macro_f1","363","1780952449754","0.3363932588499103"
"BaselineGATv2","","drift_window_macro_f1","365","1780952450475","0.3366364419865476"
"BaselineGATv2","","drift_window_macro_f1","366","1780952450823","0.3400599558204282"
"BaselineGATv2","","drift_window_macro_f1","368","1780952451745","0.34679495484481415"
"BaselineGATv2","","drift_window_macro_f1","370","1780952452511","0.34672986454085736"
"BaselineGATv2","","drift_window_macro_f1","371","1780952452885","0.3455212750483"
"BaselineGATv2","","drift_window_macro_f1","373","1780952453757","0.3591309896641921"
"BaselineGATv2","","drift_window_macro_f1","375","1780952454565","0.35666207495271685"
"BaselineGATv2","","drift_window_macro_f1","377","1780952455360","0.3486758668648367"
"BaselineGATv2","","drift_window_macro_f1","378","1780952455857","0.34811435340355174"
"BaselineGATv2","","drift_window_macro_f1","380","1780952457347","0.3451959009660243"
"BaselineGATv2","","drift_window_macro_f1","382","1780952458986","0.34592700521092984"
"BaselineGATv2","","drift_window_macro_f1","383","1780952459573","0.3419962879206086"
"BaselineGATv2","","drift_window_macro_f1","385","1780952460763","0.34248314975789107"
"BaselineGATv2","","drift_window_macro_f1","387","1780952462101","0.3490717163018073"
"BaselineGATv2","","drift_window_macro_f1","389","1780952462943","0.3512306764108645"
"BaselineGATv2","","drift_window_macro_f1","390","1780952463323","0.33976491340659687"
"BaselineGATv2","","drift_window_macro_f1","392","1780952464138","0.3428819954535075"
"BaselineGATv2","","drift_window_macro_f1","394","1780952464924","0.3391519026370661"
"BaselineGATv2","","drift_window_macro_f1","395","1780952465493","0.3368651635812625"
"BaselineGATv2","","drift_window_macro_f1","397","1780952466357","0.33656754309641523"
"BaselineGATv2","","drift_window_macro_f1","399","1780952467167","0.340975338624101"
"BaselineGATv2","","drift_window_macro_f1","400","1780952467574","0.34374498925517144"
"BaselineGATv2","","drift_window_macro_f1","402","1780952468513","0.3457920826857913"
"BaselineGATv2","","drift_window_macro_f1","404","1780952469574","0.34461831337485327"
"BaselineGATv2","","drift_window_macro_f1","406","1780952470664","0.34232883853661544"
"BaselineGATv2","","drift_window_macro_f1","407","1780952471048","0.3353285861624212"
"BaselineGATv2","","drift_window_macro_f1","409","1780952471775","0.3358207076915039"
"BaselineGATv2","","drift_window_macro_f1","411","1780952472929","0.3333055616986805"
"BaselineGATv2","","drift_window_macro_f1","412","1780952473432","0.3362931265500662"
"BaselineGATv2","","drift_window_macro_f1","414","1780952475355","0.3419475711685659"
"BaselineGATv2","","drift_window_macro_f1","416","1780952476480","0.3371436947576606"
"BaselineGATv2","","drift_window_macro_f1","418","1780952477911","0.34170905129967977"
"BaselineGATv2","","drift_window_macro_f1","419","1780952478628","0.34521867812091606"
"BaselineGATv2","","drift_window_macro_f1","421","1780952480087","0.33942195931083186"
"BaselineGATv2","","drift_window_macro_f1","423","1780952481689","0.3387434741617339"
"BaselineGATv2","","drift_window_macro_f1","424","1780952482483","0.3385677136448396"
"BaselineGATv2","","drift_window_macro_f1","426","1780952484379","0.33659741944462207"
"BaselineGATv2","","drift_window_macro_f1","428","1780952486390","0.33193484401380113"
"BaselineGATv2","","drift_window_macro_f1","429","1780952487305","0.3366636424825197"
"BaselineGATv2","","drift_window_macro_f1","431","1780952489456","0.3344653452062653"
"BaselineGATv2","","drift_window_macro_f1","433","1780952491667","0.3408311269322102"
"BaselineGATv2","","drift_window_macro_f1","435","1780952493534","0.29361229319466015"
"BaselineGATv2","","drift_window_macro_f1","436","1780952494663","0.285587900069578"
"BaselineGATv2","","drift_window_macro_f1","438","1780952497032","0.28590791373091495"
"BaselineGATv2","","drift_window_macro_f1","440","1780952499904","0.2779027680417968"
"BaselineGATv2","","drift_window_macro_f1","441","1780952500749","0.2728552938852289"
"BaselineGATv2","","drift_window_macro_f1","443","1780952501974","0.26400622736654666"
"BaselineGATv2","","drift_window_macro_f1","445","1780952503495","0.27431958314104554"
"BaselineGATv2","","drift_window_macro_f1","447","1780952505418","0.2766246631353309"
"BaselineGATv2","","drift_window_macro_f1","448","1780952506358","0.27703815765230333"
"BaselineGATv2","","drift_window_macro_f1","450","1780952507996","0.2778466981542239"
"BaselineGATv2","","drift_window_macro_f1","452","1780952509611","0.2745692932049211"
"BaselineGATv2","","drift_window_macro_f1","453","1780952510475","0.2749185120413886"
"BaselineGATv2","","drift_window_macro_f1","455","1780952511941","0.2594501974169946"
"BaselineGATv2","","drift_window_macro_f1","457","1780952513052","0.2607998202038774"
"BaselineGATv2","","drift_window_macro_f1","458","1780952513680","0.2604302885498099"
"BaselineGATv2","","drift_window_macro_f1","460","1780952515098","0.26062680296220264"
"BaselineGATv2","","drift_window_macro_f1","462","1780952516344","0.25999596244468137"
"BaselineGATv2","","drift_window_macro_f1","464","1780952517868","0.26932701974227446"
"BaselineGATv2","","drift_window_macro_f1","465","1780952518543","0.2710085576185084"
"BaselineGATv2","","drift_window_macro_f1","467","1780952519813","0.2642133912542925"
"BaselineGATv2","","drift_window_macro_f1","469","1780952520710","0.2653803022391287"
"BaselineGATv2","","drift_window_macro_f1","470","1780952521163","0.26466274647169297"
"BaselineGATv2","","drift_window_macro_f1","472","1780952522110","0.2606565039503022"
"BaselineGATv2","","drift_window_macro_f1","474","1780952523233","0.25074518468752244"
"BaselineGATv2","","drift_window_macro_f1","476","1780952524133","0.2573647368041489"
"BaselineGATv2","","drift_window_macro_f1","477","1780952524577","0.25670380872718057"
"BaselineGATv2","","drift_window_macro_f1","479","1780952525910","0.2511749295033752"
"BaselineGATv2","","drift_window_macro_f1","481","1780952527288","0.250692590076974"
"BaselineGATv2","","drift_window_macro_f1","482","1780952527777","0.2528086197109046"
"BaselineGATv2","","drift_window_macro_f1","484","1780952528730","0.25548560822167954"
"BaselineGATv2","","drift_window_macro_f1","486","1780952529702","0.25817480445703245"
"BaselineGATv2","","drift_window_macro_f1","487","1780952530163","0.25954305245372816"
"BaselineGATv2","","drift_window_macro_f1","489","1780952531269","0.2666773396188482"
"BaselineGATv2","","drift_window_macro_f1","491","1780952532221","0.266485747267868"
"BaselineGATv2","","drift_window_macro_f1","493","1780952533607","0.26864668033734157"
"BaselineGATv2","","drift_window_macro_f1","494","1780952534293","0.26770352978947576"
"BaselineGATv2","","drift_window_macro_f1","496","1780952535468","0.27604755009564585"
"BaselineGATv2","","drift_window_macro_f1","498","1780952536563","0.27785461105076925"
"BaselineGATv2","","drift_window_macro_f1","499","1780952537062","0.2799784610783638"
"BaselineGATv2","","drift_window_macro_f1","501","1780952538252","0.2803333030892125"
"BaselineGATv2","","drift_window_macro_f1","503","1780952539516","0.2773230949328046"
"BaselineGATv2","","drift_window_macro_f1","505","1780952540525","0.2724267314461442"
"BaselineGATv2","","drift_window_macro_f1","506","1780952540989","0.270861513512782"
"BaselineGATv2","","drift_window_macro_f1","508","1780952542245","0.2512424519611758"
"BaselineGATv2","","drift_window_macro_f1","510","1780952543670","0.24579114795326507"
"BaselineGATv2","","drift_window_macro_f1","511","1780952544227","0.2439655165350238"
"BaselineGATv2","","drift_window_macro_f1","513","1780952545402","0.24773739774357367"
"BaselineGATv2","","drift_window_macro_f1","515","1780952546784","0.2544585149251851"
"BaselineGATv2","","drift_window_macro_f1","516","1780952547391","0.2547916424852999"
"BaselineGATv2","","drift_window_macro_f1","518","1780952549000","0.2657628290123649"
"BaselineGATv2","","drift_window_macro_f1","520","1780952550306","0.2713051392447375"
"BaselineGATv2","","drift_window_macro_f1","522","1780952551465","0.2714934038903174"
"BaselineGATv2","","drift_window_macro_f1","523","1780952551971","0.2679769383120431"
"BaselineGATv2","","drift_window_macro_f1","525","1780952553171","0.2678066733240074"
"BaselineGATv2","","drift_window_macro_f1","527","1780952554196","0.26422839146514143"
"BaselineGATv2","","drift_window_macro_f1","528","1780952554736","0.26421135790677697"
"BaselineGATv2","","drift_window_macro_f1","530","1780952555802","0.2631951259030224"
"BaselineGATv2","","drift_window_macro_f1","532","1780952556912","0.24640073738684026"
"BaselineGATv2","","drift_window_macro_f1","534","1780952557806","0.24822775436874442"
"BaselineGATv2","","drift_window_macro_f1","535","1780952558226","0.24615371913720474"
"BaselineGATv2","","drift_window_macro_f1","537","1780952559019","0.24746214902757244"
"BaselineGATv2","","drift_window_macro_f1","539","1780952559934","0.255422230646678"
"BaselineGATv2","","drift_window_macro_f1","540","1780952560438","0.25619970409723763"
"BaselineGATv2","","drift_window_macro_f1","542","1780952561274","0.2759948279881034"
"BaselineGATv2","","drift_window_macro_f1","544","1780952562243","0.26498038336363194"
"BaselineGATv2","","drift_window_macro_f1","545","1780952562810","0.2666566340089614"
"LSTMBaseline","","drift_window_macro_f1","0","1781006590131","0.9643584824643605"
"LSTMBaseline","","drift_window_macro_f1","1","1781006590438","0.9643528708976425"
"LSTMBaseline","","drift_window_macro_f1","3","1781006591063","0.9643550141084521"
"LSTMBaseline","","drift_window_macro_f1","5","1781006591665","0.9643640845076163"
"LSTMBaseline","","drift_window_macro_f1","6","1781006591981","0.9643740646419454"
"LSTMBaseline","","drift_window_macro_f1","8","1781006592605","0.9643813355629153"
"LSTMBaseline","","drift_window_macro_f1","10","1781006593240","1"
"LSTMBaseline","","drift_window_macro_f1","11","1781006593545","1"
"LSTMBaseline","","drift_window_macro_f1","13","1781006594157","1"
"LSTMBaseline","","drift_window_macro_f1","15","1781006594782","1"
"LSTMBaseline","","drift_window_macro_f1","17","1781006595454","1"
"LSTMBaseline","","drift_window_macro_f1","18","1781006595766","1"
"LSTMBaseline","","drift_window_macro_f1","20","1781006596305","1"
"LSTMBaseline","","drift_window_macro_f1","22","1781006596824","1"
"LSTMBaseline","","drift_window_macro_f1","23","1781006597093","1"
"LSTMBaseline","","drift_window_macro_f1","25","1781006597623","1"
"LSTMBaseline","","drift_window_macro_f1","27","1781006598194","1"
"LSTMBaseline","","drift_window_macro_f1","29","1781006598761","1"
"LSTMBaseline","","drift_window_macro_f1","30","1781006599043","1"
"LSTMBaseline","","drift_window_macro_f1","32","1781006599615","1"
"LSTMBaseline","","drift_window_macro_f1","34","1781006600211","1"
"LSTMBaseline","","drift_window_macro_f1","35","1781006600498","1"
"LSTMBaseline","","drift_window_macro_f1","37","1781006601070","1"
"LSTMBaseline","","drift_window_macro_f1","39","1781006601644","1"
"LSTMBaseline","","drift_window_macro_f1","40","1781006601960","1"
"LSTMBaseline","","drift_window_macro_f1","42","1781006602630","1"
"LSTMBaseline","","drift_window_macro_f1","44","1781006603275","0.9823832065011013"
"LSTMBaseline","","drift_window_macro_f1","46","1781006603900","0.9823816748078622"
"LSTMBaseline","","drift_window_macro_f1","47","1781006604200","0.9823857319385049"
"LSTMBaseline","","drift_window_macro_f1","49","1781006604882","0.9823942820868169"
"LSTMBaseline","","drift_window_macro_f1","51","1781006605581","0.9823961965102181"
"LSTMBaseline","","drift_window_macro_f1","52","1781006605897","0.9823922213344527"
"LSTMBaseline","","drift_window_macro_f1","54","1781006606557","1"
"LSTMBaseline","","drift_window_macro_f1","56","1781006607297","1"
"LSTMBaseline","","drift_window_macro_f1","58","1781006607990","1"
"LSTMBaseline","","drift_window_macro_f1","59","1781006608312","1"
"LSTMBaseline","","drift_window_macro_f1","61","1781006608967","1"
"LSTMBaseline","","drift_window_macro_f1","63","1781006609690","1"
"LSTMBaseline","","drift_window_macro_f1","64","1781006610076","1"
"LSTMBaseline","","drift_window_macro_f1","66","1781006610734","1"
"LSTMBaseline","","drift_window_macro_f1","68","1781006611401","1"
"LSTMBaseline","","drift_window_macro_f1","69","1781006611717","1"
"LSTMBaseline","","drift_window_macro_f1","71","1781006612429","1"
"LSTMBaseline","","drift_window_macro_f1","73","1781006613191","1"
"LSTMBaseline","","drift_window_macro_f1","75","1781006613848","1"
"LSTMBaseline","","drift_window_macro_f1","76","1781006614184","1"
